number,incident_state,reassignment_count,reopen_count,made_sla,caller_id,opened_by,opened_at,contact_type,location,category,subcategory,u_symptom,impact,urgency,priority,assignment_group,assigned_to,knowledge,resolved_by,resolved_at
INC0025151,Resolved,0,0,True,Caller 290,Opened by  20,2016-05-02 21:50:00,Phone,Location 188,Category 28,Subcategory 174,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 70,Resolver 15,False,Resolved by 13,Unknown
INC0025152,Closed,0,0,True,Caller 290,Opened by  20,2016-05-02 21:50:00,Phone,Location 188,Category 28,Subcategory 174,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 70,Resolver 15,False,Resolved by 13,Unknown
INC0025152,Resolved,0,0,True,Caller 290,Opened by  20,2016-05-02 21:50:00,Phone,Location 188,Category 28,Subcategory 174,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 70,Resolver 15,False,Resolved by 13,Unknown
INC0025153,Closed,0,0,True,Caller 290,Opened by  20,2016-05-02 21:51:00,Phone,Location 188,Category 28,Subcategory 174,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 70,Resolver 15,False,Resolved by 13,Unknown
INC0025153,Resolved,0,0,True,Caller 290,Opened by  20,2016-05-02 21:51:00,Phone,Location 188,Category 28,Subcategory 174,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 70,Resolver 15,False,Resolved by 13,Unknown
INC0025154,Closed,0,0,True,Caller 290,Opened by  20,2016-05-02 21:52:00,Phone,Location 188,Category 28,Subcategory 174,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 70,Resolver 15,False,Resolved by 13,Unknown
INC0025154,Resolved,0,0,True,Caller 290,Opened by  20,2016-05-02 21:52:00,Phone,Location 188,Category 28,Subcategory 174,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 70,Resolver 15,False,Resolved by 13,Unknown
INC0025155,Closed,0,0,True,Caller 290,Opened by  20,2016-05-02 21:52:00,Phone,Location 188,Category 28,Subcategory 174,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 70,Resolver 15,False,Resolved by 13,Unknown
INC0025155,Resolved,0,0,True,Caller 290,Opened by  20,2016-05-02 21:52:00,Phone,Location 188,Category 28,Subcategory 174,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 70,Resolver 15,False,Resolved by 13,Unknown
INC0025156,Closed,0,0,True,Caller 290,Opened by  20,2016-05-02 21:54:00,Phone,Location 188,Category 28,Subcategory 174,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 70,Resolver 15,False,Resolved by 13,Unknown
INC0025156,Resolved,0,0,True,Caller 290,Opened by  20,2016-05-02 21:54:00,Phone,Location 188,Category 28,Subcategory 174,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 70,Resolver 15,False,Resolved by 13,Unknown
INC0025157,Closed,0,0,True,Caller 290,Opened by  20,2016-05-02 21:55:00,Phone,Location 188,Category 28,Subcategory 174,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 70,Resolver 15,False,Resolved by 13,Unknown
INC0025157,Resolved,0,0,True,Caller 290,Opened by  20,2016-05-02 21:55:00,Phone,Location 188,Category 28,Subcategory 174,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 70,Resolver 15,False,Resolved by 13,Unknown
INC0025158,Closed,0,0,True,Caller 290,Opened by  20,2016-05-02 21:56:00,Phone,Location 188,Category 28,Subcategory 174,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 70,Resolver 15,False,Resolved by 13,Unknown
INC0025158,Resolved,0,0,True,Caller 290,Opened by  20,2016-05-02 21:56:00,Phone,Location 188,Category 28,Subcategory 174,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 70,Resolver 15,False,Resolved by 13,Unknown
INC0025159,Closed,0,0,True,Caller 290,Opened by  20,2016-05-02 22:02:00,Phone,Location 188,Category 28,Subcategory 174,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 70,Resolver 15,False,Resolved by 13,Unknown
INC0025159,Resolved,0,0,True,Caller 290,Opened by  20,2016-05-02 22:02:00,Phone,Location 188,Category 28,Subcategory 174,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 70,Resolver 15,False,Resolved by 13,Unknown
INC0025160,Closed,0,0,True,Caller 290,Opened by  20,2016-05-02 22:03:00,Phone,Location 188,Category 28,Subcategory 174,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 70,Resolver 15,False,Resolved by 13,Unknown
INC0025160,Resolved,0,0,True,Caller 290,Opened by  20,2016-05-02 22:03:00,Phone,Location 188,Category 28,Subcategory 174,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 70,Resolver 15,False,Resolved by 13,Unknown
INC0025161,Closed,0,0,True,Caller 290,Opened by  20,2016-05-02 22:04:00,Phone,Location 188,Category 28,Subcategory 174,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 70,Resolver 15,False,Resolved by 13,Unknown
INC0025161,Resolved,0,0,True,Caller 290,Opened by  20,2016-05-02 22:04:00,Phone,Location 188,Category 28,Subcategory 174,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 70,Resolver 15,False,Resolved by 13,Unknown
INC0025162,Closed,0,0,True,Caller 290,Opened by  20,2016-05-02 22:04:00,Phone,Location 188,Category 28,Subcategory 174,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 70,Resolver 15,False,Resolved by 13,Unknown
INC0025162,Resolved,0,0,True,Caller 290,Opened by  20,2016-05-02 22:04:00,Phone,Location 188,Category 28,Subcategory 174,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 70,Resolver 15,False,Resolved by 13,Unknown
INC0025163,Closed,0,0,True,Caller 290,Opened by  20,2016-05-02 22:05:00,Phone,Location 188,Category 28,Subcategory 174,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 70,Resolver 15,False,Resolved by 13,Unknown
INC0025163,Resolved,0,0,True,Caller 290,Opened by  20,2016-05-02 22:05:00,Phone,Location 188,Category 28,Subcategory 174,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 70,Resolver 15,False,Resolved by 13,Unknown
INC0025176,Closed,1,0,False,Caller 3628,Opened by  463,2016-05-03 03:36:00,Phone,Location 161,Category 57,Subcategory 170,Symptom 242,1 - High,2 - Medium,2 - High,Group 51,Resolver 25,False,Resolved by 23,2016-05-04 01:25:00
INC0025176,Resolved,1,0,True,Caller 3628,Opened by  463,2016-05-03 03:36:00,Phone,Location 161,Category 57,Subcategory 170,Symptom 242,1 - High,2 - Medium,2 - High,Group 51,Resolver 25,False,Resolved by 23,2016-05-04 01:25:00
INC0025176,Active,1,0,True,Caller 3628,Opened by  463,2016-05-03 03:36:00,Phone,Location 161,Category 57,Subcategory 170,Symptom 242,1 - High,2 - Medium,2 - High,Group 51,Resolver 25,False,Resolved by 23,2016-05-04 01:25:00
INC0025176,New,0,0,True,Caller 3628,Opened by  463,2016-05-03 03:36:00,Phone,Location 161,Category 57,Subcategory 170,Symptom 242,1 - High,2 - Medium,2 - High,Group 65,Resolver 25,False,Resolved by 23,2016-05-04 01:25:00
INC0025180,Active,1,0,True,Caller 3628,Opened by  397,2016-05-03 05:51:00,Phone,Location 161,Category 46,Subcategory 250,Unknown,1 - High,1 - High,1 - Critical,Group 57,Unknown,False,Resolved by 23,2016-06-08 18:04:00
INC0025180,Active,0,0,True,Caller 3628,Opened by  397,2016-05-03 05:51:00,Phone,Location 161,Category 46,Subcategory 223,Unknown,1 - High,1 - High,1 - Critical,Group 51,Resolver 25,False,Resolved by 23,2016-06-08 18:04:00
INC0025180,New,0,0,True,Caller 3628,Opened by  397,2016-05-03 05:51:00,Phone,Location 161,Category 46,Subcategory 223,Unknown,1 - High,1 - High,1 - Critical,Group 51,Unknown,False,Resolved by 23,2016-06-08 18:04:00
INC0025180,Closed,3,0,False,Caller 3628,Opened by  397,2016-05-03 05:51:00,Phone,Location 161,Category 46,Subcategory 261,Symptom 258,2 - Medium,1 - High,2 - High,Group 65,Resolver 25,False,Resolved by 23,2016-06-08 18:04:00
INC0025180,Resolved,3,0,True,Caller 3628,Opened by  397,2016-05-03 05:51:00,Phone,Location 161,Category 46,Subcategory 261,Symptom 258,2 - Medium,1 - High,2 - High,Group 65,Resolver 25,False,Resolved by 23,2016-06-08 18:04:00
INC0025180,Awaiting User Info,3,0,True,Caller 3628,Opened by  397,2016-05-03 05:51:00,Phone,Location 161,Category 46,Subcategory 261,Symptom 258,2 - Medium,1 - High,2 - High,Group 65,Resolver 25,False,Resolved by 23,2016-06-08 18:04:00
INC0025180,Active,3,0,True,Caller 3628,Opened by  397,2016-05-03 05:51:00,Phone,Location 161,Category 46,Subcategory 261,Symptom 258,2 - Medium,1 - High,2 - High,Group 65,Resolver 25,False,Resolved by 23,2016-06-08 18:04:00
INC0025180,Active,2,0,True,Caller 3628,Opened by  397,2016-05-03 05:51:00,Phone,Location 161,Category 46,Subcategory 261,Symptom 258,2 - Medium,1 - High,2 - High,Group 6,Unknown,False,Resolved by 23,2016-06-08 18:04:00
INC0025180,Active,1,0,True,Caller 3628,Opened by  397,2016-05-03 05:51:00,Phone,Location 161,Category 46,Subcategory 250,Unknown,2 - Medium,1 - High,2 - High,Group 57,Unknown,False,Resolved by 23,2016-06-08 18:04:00
INC0025185,Closed,0,0,False,Caller 3437,Opened by  441,2016-05-03 07:20:00,Phone,Location 136,Category 46,Subcategory 47,Symptom 93,1 - High,1 - High,1 - Critical,Group 31,Resolver 207,False,Resolved by 188,2016-05-03 14:19:00
INC0025185,Resolved,0,0,True,Caller 3437,Opened by  441,2016-05-03 07:20:00,Phone,Location 136,Category 46,Subcategory 47,Symptom 93,1 - High,1 - High,1 - Critical,Group 31,Resolver 207,False,Resolved by 188,2016-05-03 14:19:00
INC0025185,Active,0,0,True,Caller 3437,Opened by  441,2016-05-03 07:20:00,Phone,Location 136,Category 46,Subcategory 47,Symptom 93,1 - High,1 - High,1 - Critical,Group 31,Resolver 207,False,Resolved by 188,2016-05-03 14:19:00
INC0025185,Active,0,0,True,Caller 3437,Opened by  441,2016-05-03 07:20:00,Phone,Location 136,Category 46,Subcategory 47,Symptom 93,2 - Medium,1 - High,2 - High,Group 31,Resolver 207,False,Resolved by 188,2016-05-03 14:19:00
INC0025218,Closed,4,0,False,Caller 2529,Opened by  17,2016-05-03 08:37:00,Phone,Location 96,Category 23,Subcategory 174,Symptom 491,1 - High,1 - High,1 - Critical,Unknown,Resolver 13,False,Resolved by 11,2016-05-03 08:48:00
INC0025218,Resolved,4,0,True,Caller 2529,Opened by  17,2016-05-03 08:37:00,Phone,Location 96,Category 23,Subcategory 174,Symptom 491,1 - High,1 - High,1 - Critical,Unknown,Resolver 13,False,Resolved by 11,2016-05-03 08:48:00
INC0025218,Resolved,3,0,True,Caller 2529,Opened by  17,2016-05-03 08:37:00,Phone,Location 96,Category 23,Subcategory 174,Symptom 491,1 - High,1 - High,1 - Critical,Unknown,Resolver 13,False,Resolved by 11,2016-05-03 08:48:00
INC0025218,Active,2,0,True,Caller 2529,Opened by  17,2016-05-03 08:37:00,Phone,Location 96,Category 23,Subcategory 174,Symptom 491,1 - High,1 - High,1 - Critical,Group 70,Resolver 13,False,Resolved by 11,2016-05-03 08:48:00
INC0025218,New,1,0,True,Caller 2529,Opened by  17,2016-05-03 08:37:00,Phone,Location 96,Category 23,Subcategory 174,Symptom 491,1 - High,1 - High,1 - Critical,Group 72,Resolver 13,False,Resolved by 11,2016-05-03 08:48:00
INC0025274,Closed,3,0,True,Caller 1865,Opened by  172,2016-05-03 09:35:00,Phone,Location 204,Category 53,Subcategory 303,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 26,Resolver 242,False,Resolved by 221,2016-05-03 14:39:00
INC0025274,Resolved,3,0,True,Caller 1865,Opened by  172,2016-05-03 09:35:00,Phone,Location 204,Category 53,Subcategory 303,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 26,Resolver 242,False,Resolved by 221,2016-05-03 14:39:00
INC0025274,Active,3,0,True,Caller 1865,Opened by  172,2016-05-03 09:35:00,Phone,Location 204,Category 53,Subcategory 303,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 26,Resolver 242,False,Resolved by 221,2016-05-03 14:39:00
INC0025274,New,3,0,True,Caller 1865,Opened by  172,2016-05-03 09:35:00,Phone,Location 204,Category 53,Subcategory 303,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 26,Resolver 242,False,Resolved by 221,2016-05-03 14:39:00
INC0025274,New,2,0,True,Caller 1865,Opened by  172,2016-05-03 09:35:00,Phone,Location 204,Category 53,Subcategory 303,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 69,Resolver 242,False,Resolved by 221,2016-05-03 14:39:00
INC0025274,New,1,0,True,Caller 1865,Opened by  172,2016-05-03 09:35:00,Phone,Location 204,Category 53,Subcategory 303,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 26,Resolver 242,False,Resolved by 221,2016-05-03 14:39:00
INC0025274,New,0,0,True,Caller 1865,Opened by  172,2016-05-03 09:35:00,Phone,Location 204,Category 53,Subcategory 303,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 70,Resolver 242,False,Resolved by 221,2016-05-03 14:39:00
INC0025289,Closed,1,0,False,Caller 3865,Opened by  381,2016-05-03 09:49:00,Phone,Location 204,Category 40,Subcategory 44,Symptom 7,2 - Medium,1 - High,2 - High,Group 54,Resolver 172,False,Resolved by 155,2016-05-13 09:31:00
INC0025289,Resolved,1,0,True,Caller 3865,Opened by  381,2016-05-03 09:49:00,Phone,Location 204,Category 40,Subcategory 44,Symptom 7,2 - Medium,1 - High,2 - High,Group 54,Resolver 172,False,Resolved by 155,2016-05-13 09:31:00
INC0025289,Awaiting User Info,1,0,True,Caller 3865,Opened by  381,2016-05-03 09:49:00,Phone,Location 204,Category 40,Subcategory 44,Symptom 7,2 - Medium,1 - High,2 - High,Group 54,Resolver 172,False,Resolved by 155,2016-05-13 09:31:00
INC0025289,New,1,0,True,Caller 3865,Opened by  381,2016-05-03 09:49:00,Phone,Location 204,Category 40,Subcategory 44,Symptom 7,2 - Medium,1 - High,2 - High,Group 54,Resolver 172,False,Resolved by 155,2016-05-13 09:31:00
INC0025299,Closed,0,0,False,Caller 885,Opened by  79,2016-05-03 10:07:00,Phone,Location 51,Category 42,Subcategory 174,Unknown,1 - High,1 - High,1 - Critical,Group 76,Resolver 177,False,Resolved by 40,2016-05-03 10:14:00
INC0025299,Resolved,0,0,True,Caller 885,Opened by  79,2016-05-03 10:07:00,Phone,Location 51,Category 42,Subcategory 174,Unknown,1 - High,1 - High,1 - Critical,Group 76,Resolver 177,False,Resolved by 40,2016-05-03 10:14:00
INC0025299,New,0,0,True,Caller 885,Opened by  79,2016-05-03 10:07:00,Phone,Location 51,Category 42,Subcategory 174,Unknown,1 - High,1 - High,1 - Critical,Group 76,Unknown,False,Resolved by 40,2016-05-03 10:14:00
INC0025348,Closed,5,0,False,Caller 1519,Opened by  381,2016-05-03 10:59:00,Phone,Location 245,Category 46,Subcategory 174,Symptom 491,2 - Medium,1 - High,2 - High,Group 39,Resolver 39,False,Resolved by 177,2016-05-04 17:04:00
INC0025348,Resolved,5,0,True,Caller 1519,Opened by  381,2016-05-03 10:59:00,Phone,Location 245,Category 46,Subcategory 174,Symptom 491,2 - Medium,1 - High,2 - High,Group 39,Resolver 39,False,Resolved by 177,2016-05-04 17:04:00
INC0025348,Active,5,0,True,Caller 1519,Opened by  381,2016-05-03 10:59:00,Phone,Location 245,Category 46,Subcategory 174,Symptom 491,2 - Medium,1 - High,2 - High,Group 39,Unknown,False,Resolved by 177,2016-05-04 17:04:00
INC0025348,Active,4,0,True,Caller 1519,Opened by  381,2016-05-03 10:59:00,Phone,Location 245,Category 46,Subcategory 174,Symptom 491,2 - Medium,1 - High,2 - High,Group 31,Resolver 182,False,Resolved by 177,2016-05-04 17:04:00
INC0025348,New,3,0,True,Caller 1519,Opened by  381,2016-05-03 10:59:00,Phone,Location 245,Category 46,Subcategory 174,Symptom 491,2 - Medium,1 - High,2 - High,Group 67,Resolver 39,False,Resolved by 177,2016-05-04 17:04:00
INC0025348,New,2,0,True,Caller 1519,Opened by  381,2016-05-03 10:59:00,Phone,Location 245,Category 46,Subcategory 174,Symptom 491,2 - Medium,1 - High,2 - High,Group 70,Resolver 39,False,Resolved by 177,2016-05-04 17:04:00
INC0025348,New,1,0,True,Caller 1519,Opened by  381,2016-05-03 10:59:00,Phone,Location 245,Category 46,Subcategory 174,Symptom 491,2 - Medium,1 - High,2 - High,Group 39,Resolver 39,False,Resolved by 177,2016-05-04 17:04:00
INC0025355,Active,1,0,True,Caller 4327,Opened by  420,2016-05-03 11:05:00,Phone,Location 93,Category 44,Subcategory 57,Unknown,1 - High,1 - High,1 - Critical,Unknown,Resolver 222,False,Resolved by 202,2016-05-03 11:19:00
INC0025355,New,1,0,True,Caller 4327,Opened by  420,2016-05-03 11:05:00,Phone,Location 93,Category 44,Subcategory 57,Unknown,1 - High,1 - High,1 - Critical,Unknown,Resolver 222,False,Resolved by 202,2016-05-03 11:19:00
INC0025355,New,0,0,True,Caller 4327,Opened by  420,2016-05-03 11:05:00,Phone,Location 93,Category 44,Subcategory 57,Unknown,1 - High,1 - High,1 - Critical,Group 5,Resolver 222,False,Resolved by 202,2016-05-03 11:19:00
INC0025355,Closed,1,0,True,Caller 4327,Opened by  420,2016-05-03 11:05:00,Phone,Location 93,Category 44,Subcategory 57,Unknown,3 - Low,3 - Low,3 - Moderate,Unknown,Resolver 222,False,Resolved by 202,2016-05-03 11:19:00
INC0025355,Resolved,1,0,True,Caller 4327,Opened by  420,2016-05-03 11:05:00,Phone,Location 93,Category 44,Subcategory 57,Unknown,3 - Low,3 - Low,3 - Moderate,Unknown,Resolver 222,False,Resolved by 202,2016-05-03 11:19:00
INC0025355,Active,1,0,True,Caller 4327,Opened by  420,2016-05-03 11:05:00,Phone,Location 93,Category 44,Subcategory 57,Unknown,3 - Low,3 - Low,3 - Moderate,Unknown,Resolver 222,False,Resolved by 202,2016-05-03 11:19:00
INC0025384,Closed,2,0,False,Caller 5433,Opened by  17,2016-05-03 11:52:00,Phone,Location 204,Category 46,Subcategory 223,Symptom 491,1 - High,1 - High,1 - Critical,Group 57,Resolver 155,False,Resolved by 139,2016-05-12 09:39:00
INC0025384,Resolved,2,0,True,Caller 5433,Opened by  17,2016-05-03 11:52:00,Phone,Location 204,Category 46,Subcategory 223,Symptom 491,1 - High,1 - High,1 - Critical,Group 57,Resolver 155,False,Resolved by 139,2016-05-12 09:39:00
INC0025384,Awaiting Problem,2,0,True,Caller 5433,Opened by  17,2016-05-03 11:52:00,Phone,Location 204,Category 46,Subcategory 223,Symptom 491,1 - High,1 - High,1 - Critical,Group 57,Resolver 155,False,Resolved by 139,2016-05-12 09:39:00
INC0025469,Closed,0,0,False,Caller 3466,Opened by  17,2016-05-03 14:28:00,Phone,Location 143,Category 37,Subcategory 123,Symptom 491,2 - Medium,1 - High,2 - High,Group 48,Resolver 74,False,Resolved by 67,2016-05-05 15:40:00
INC0025469,Resolved,0,0,True,Caller 3466,Opened by  17,2016-05-03 14:28:00,Phone,Location 143,Category 37,Subcategory 123,Symptom 491,2 - Medium,1 - High,2 - High,Group 48,Resolver 74,False,Resolved by 67,2016-05-05 15:40:00
INC0025469,New,0,0,True,Caller 3466,Opened by  17,2016-05-03 14:28:00,Phone,Location 143,Category 37,Subcategory 123,Symptom 491,2 - Medium,1 - High,2 - High,Group 48,Resolver 74,False,Resolved by 67,2016-05-05 15:40:00
INC0025514,Awaiting User Info,0,0,True,Caller 2950,Opened by  24,2016-05-03 15:43:00,Phone,Location 224,Category 46,Subcategory 72,Symptom 491,2 - Medium,1 - High,2 - High,Group 10,Resolver 37,False,Resolved by 35,2016-05-11 11:19:00
INC0025514,Active,0,0,True,Caller 2950,Opened by  24,2016-05-03 15:43:00,Phone,Location 224,Category 46,Subcategory 72,Symptom 491,2 - Medium,1 - High,2 - High,Group 10,Resolver 37,False,Resolved by 35,2016-05-11 11:19:00
INC0025514,New,0,0,True,Caller 2950,Opened by  24,2016-05-03 15:43:00,Phone,Location 224,Category 46,Subcategory 72,Symptom 491,2 - Medium,1 - High,2 - High,Group 10,Resolver 37,False,Resolved by 35,2016-05-11 11:19:00
INC0025550,Closed,0,0,False,Caller 4070,Opened by  392,2016-05-03 16:39:00,Phone,Location 93,Category 51,Subcategory 6,Symptom 491,1 - High,1 - High,1 - Critical,Group 20,Resolver 188,False,Resolved by 171,2016-05-11 08:28:00
INC0025550,Resolved,0,0,True,Caller 4070,Opened by  392,2016-05-03 16:39:00,Phone,Location 93,Category 51,Subcategory 6,Symptom 491,1 - High,1 - High,1 - Critical,Group 20,Resolver 188,False,Resolved by 171,2016-05-11 08:28:00
INC0025550,Active,0,0,True,Caller 4070,Opened by  392,2016-05-03 16:39:00,Phone,Location 93,Category 51,Subcategory 6,Symptom 491,1 - High,1 - High,1 - Critical,Group 20,Resolver 188,False,Resolved by 171,2016-05-11 08:28:00
INC0025592,Closed,0,0,True,Caller 290,Opened by  20,2016-05-03 21:29:00,Phone,Location 188,Category 28,Subcategory 174,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 70,Resolver 15,False,Resolved by 13,Unknown
INC0025592,Resolved,0,0,True,Caller 290,Opened by  20,2016-05-03 21:29:00,Phone,Location 188,Category 28,Subcategory 174,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 70,Resolver 15,False,Resolved by 13,Unknown
INC0025594,Closed,0,0,True,Caller 290,Opened by  20,2016-05-03 21:30:00,Phone,Location 188,Category 28,Subcategory 174,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 70,Resolver 15,False,Resolved by 13,Unknown
INC0025594,Resolved,0,0,True,Caller 290,Opened by  20,2016-05-03 21:30:00,Phone,Location 188,Category 28,Subcategory 174,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 70,Resolver 15,False,Resolved by 13,Unknown
